7.489283527250459663e-03,3.171157379056950554e-02,1.772198407838334461e-02,1.033894672382118796e-01,1.724617268830373473e-01,2.620085731781996441e-01,7.735150030618494210e-02,5.516227801592161334e-02,2.727036129822412724e-01
8.593173084168487241e-03,3.214829327104212070e-02,2.020043704317685263e-02,1.039650365458518605e-01,1.878501996835204579e-01,2.353281591439981835e-01,7.662120412930449598e-02,5.205937759023434447e-02,2.832341195087031971e-01
3.418106465467479847e-03,2.273829930571082472e-02,4.289438650176750564e-03,1.002813836682025506e-01,9.111029275300051855e-02,2.994734011693752640e-01,5.055261092771121123e-02,7.006862517298775850e-02,3.580678418873676216e-01
2.490324936108068501e-02,6.023320554947061284e-02,2.564987221613727539e-02,1.060179353778751415e-01,1.010978002920774055e-01,1.614152062796641030e-01,9.051980649872215512e-02,8.758032128514056658e-02,3.425826031398320759e-01
8.372474057891862720e-03,4.283004816046869639e-02,1.590089866441586966e-02,1.279099846085099967e-01,1.345181470632044185e-01,2.536947023484434904e-01,9.426518047763268737e-02,7.882404051437366665e-02,2.436845241050593358e-01
1.517170652820078007e-02,5.833711334687564226e-02,2.635819877893823271e-02,1.237064605831457442e-01,1.293032284602619597e-01,2.162341485953845344e-01,1.035930320028624757e-01,8.205258961449496402e-02,2.452435220898356583e-01
1.341259498604590282e-02,5.152751248133007056e-02,2.419652367436075924e-02,1.181337808165378311e-01,1.250602495670957159e-01,2.232060505441800513e-01,9.631153637883738128e-02,7.711349530797198537e-02,2.710382562436403076e-01
1.082016593563388425e-02,3.992936285648857747e-02,2.244329358159089308e-02,1.128579565138250335e-01,1.502448519438426000e-01,2.148898753427633534e-01,8.243935950959149772e-02,6.303176029170849681e-02,3.033433740245556343e-01
9.734648818606372184e-03,4.222586350395338833e-02,2.157314930411060108e-02,1.270431636380450480e-01,1.793244555416839969e-01,2.389099852036805915e-01,9.366185786285662063e-02,6.825091321033892322e-02,2.192759629167244650e-01
1.566012396694214936e-02,5.305413223140496154e-02,3.182954545454545758e-02,1.354237603305785131e-01,1.789409090909090949e-01,2.156847107438016609e-01,1.023609504132231424e-01,6.436074380165289488e-02,2.026851239669421600e-01
1.798053427210602462e-02,5.604576516877200071e-02,3.179457444605508082e-02,1.233789604472975837e-01,1.561946572789397469e-01,1.926324290743425260e-01,9.855021743632222386e-02,6.530358252226134419e-02,2.581192793539034969e-01
1.242458152827584893e-03,1.060752110363030395e-02,1.753044745728492238e-03,9.083855615098343494e-02,3.841248502710202517e-02,2.586673536041442789e-01,4.271415398971563360e-02,6.523813217021769140e-02,4.905262950556505408e-01
4.362379280070237397e-03,3.007558179309715793e-02,1.086835684070100276e-02,1.399553036954266083e-01,1.250605737546036100e-01,2.858087095082266216e-01,8.852141602909820162e-02,8.737158364024036339e-02,2.279760954585361987e-01
4.862222222222222640e-03,2.408370370370370439e-02,9.705185185185184749e-03,1.095133333333333375e-01,1.299585185185185288e-01,2.569059259259259265e-01,6.525037037037037524e-02,6.616740740740741089e-02,3.335533333333333128e-01
9.099858707350787917e-03,3.249220850102271102e-02,2.633552158410993119e-02,1.207924630318240045e-01,2.475426810917790155e-01,2.754339520625156412e-01,8.822884308354629612e-02,4.911577325845332964e-02,1.509586986793983177e-01
4.425989242027772788e-03,2.160905127741483828e-02,9.563041408091521936e-03,8.338992239060936951e-02,1.068564368270201043e-01,1.691136266330092175e-01,5.193958769134979919e-02,4.593437730407933656e-02,5.071679672263980088e-01
2.860183294965903782e-03,1.563979498762107373e-02,5.273711795450925985e-03,6.801785171350388515e-02,7.861486339747209007e-02,1.683790846834325172e-01,4.014825753956188792e-02,4.180710593754072280e-02,5.792591466504509734e-01
5.709631651851154385e-03,3.243386812625236731e-02,5.573467905700722237e-03,1.271979518282924659e-01,1.015436934332091673e-01,2.625627866162804636e-01,6.450589370486424501e-02,9.467372812974891860e-02,3.057989786038005087e-01
1.137566137566137572e-02,3.861188920012449677e-02,2.882819794584500633e-02,1.195720510426392796e-01,2.285465297230003245e-01,2.310582010582010459e-01,8.389200124494242128e-02,4.899782135076252709e-02,2.091176470588235192e-01
1.709004790290403943e-03,1.447166441686277734e-02,4.528974686719785918e-03,1.371033974029697289e-01,1.430815543954796765e-01,3.501503685298228419e-01,8.995308262952300682e-02,4.198372973683267562e-02,2.170182234114990949e-01
1.232953382021705069e-02,4.409118831479080097e-02,2.120128318886082761e-02,1.274848133233226488e-01,1.412319978158487477e-01,2.290075762746570098e-01,8.766227561258617407e-02,7.363661183536959753e-02,2.633547198143471602e-01
6.618055952941659381e-02,9.752588634219418184e-02,5.111351254590726367e-02,8.886604835834298333e-02,8.758181874204921946e-02,1.043751109624275752e-01,8.763060552838657091e-02,9.817332001050566026e-02,3.185531379807699515e-01
1.140499114990234375e-02,3.901863098144531250e-02,1.898765563964843750e-02,1.095333099365234375e-01,1.609821319580078125e-01,2.432098388671875000e-01,8.114242553710937500e-02,6.101417541503906250e-02,2.747068405151367188e-01
2.307070412064570961e-02,6.798713625743416089e-02,2.025747398045879208e-02,1.087369238530161430e-01,7.511118043755310447e-02,1.653165489592183512e-01,8.981062818606627696e-02,9.494981945624468567e-02,3.547595847493628107e-01
1.776771653543307225e-02,5.339763779527559318e-02,3.892519685039370209e-02,1.271653543307086631e-01,1.978897637795275499e-01,2.201535433070866132e-01,1.037047244094488202e-01,6.654724409448818656e-02,1.744488188976378029e-01
2.386238882926889487e-02,5.625454859440723321e-02,4.528241374631486460e-02,1.297104935302026696e-01,2.368969643143495063e-01,1.928233973528722389e-01,9.411118923386251056e-02,6.369882445817760808e-02,1.573597799405444808e-01
1.677297424994093900e-02,3.995590203953067188e-02,2.626978502244271124e-02,1.052523820773289265e-01,2.332467123395542963e-01,2.461453657768328251e-01,7.225765808331365003e-02,4.998818804630286022e-02,2.101110323647531197e-01
1.807629048582995793e-02,4.190915991902834092e-02,3.064903846153846020e-02,1.137873228744939319e-01,2.247121710526315819e-01,2.447811234817813819e-01,7.795103744939271828e-02,5.245761639676113641e-02,1.956762398785425183e-01
6.446102430925113730e-03,3.118108476308058957e-02,7.610477244667716683e-03,1.122333858401805134e-01,1.176524117672101827e-01,2.472492443271318563e-01,5.859657712120566742e-02,8.225712035420834622e-02,3.367735961513900200e-01
9.927161654135338228e-03,3.928907089151450344e-02,2.333785076530612082e-02,1.363327403329752940e-01,2.226457606068743267e-01,2.531226923335123669e-01,9.530452806122448328e-02,5.924094555585392163e-02,1.607992497986036606e-01
5.078241430700447361e-03,2.248882265275707962e-02,1.520119225037257910e-02,9.630029806259314540e-02,1.453055141579731868e-01,2.966542473919522860e-01,7.915424739195231485e-02,4.724292101341281969e-02,2.925745156482861264e-01
3.285763953814510151e-03,1.575501355646970886e-02,5.586200448765893736e-03,8.188589776551982724e-02,9.407101661836200779e-02,2.366590021970830238e-01,4.697251016735227991e-02,4.796295051888556371e-02,4.678216447737472139e-01
1.795459566513793806e-02,5.505538050299191299e-02,3.019800351288973519e-02,1.327761073358601496e-01,1.504447518962866992e-01,2.082914852378721371e-01,1.017351356348349528e-01,7.366570513975566337e-02,2.298788350743707909e-01
1.825365726227795235e-02,5.001306165099268786e-02,3.947884012539185083e-02,1.326084117032392817e-01,2.583333333333333592e-01,2.175679205851619724e-01,9.267894461859979560e-02,5.833333333333333426e-02,1.327324973876697900e-01
1.119219924829750745e-02,4.713092421998705400e-02,1.163302407718092360e-02,1.245460239599041757e-01,1.111052032790730421e-01,2.321133157380497469e-01,8.298555685904955570e-02,9.012548612344528642e-02,2.891682664950127046e-01
7.737807301351942724e-03,3.358438963560228530e-02,1.811521622768850689e-02,1.380831133128546384e-01,2.359950711977466253e-01,2.716747814985697174e-01,8.711265069980360376e-02,5.694917961722555794e-02,1.507477905091571257e-01
1.565105614230127840e-02,5.220102653648162061e-02,2.078449380090388252e-02,1.246023606109674525e-01,1.298453095922855738e-01,2.047944812335355524e-01,9.190152439761220537e-02,8.001841300722623007e-02,2.802013346786862424e-01
3.419948803730738125e-03,2.097272911597729272e-02,9.698303173154907211e-03,9.837540551500405239e-02,1.236844523012976538e-01,3.122639775952960051e-01,7.700112150243308695e-02,4.973578163017031845e-02,3.048482803629359306e-01
8.691426053998867196e-02,8.779302998305396621e-02,5.026934166882279786e-02,7.671167737739767456e-02,1.144871086620560391e-01,1.030094939733199044e-01,7.080737233950802623e-02,8.955756172947421101e-02,3.204501537263786948e-01
6.555962505431746357e-02,7.579613880439506346e-02,5.614873673101992979e-02,9.390402880377428374e-02,1.412936867589546230e-01,1.255571419703271352e-01,7.969458066919113404e-02,8.394686200260724485e-02,2.780991992054131501e-01
1.703020264399205536e-02,5.511032149950347708e-02,3.072244289970208625e-02,1.286415016757696261e-01,1.433810979394240237e-01,1.997046068147964315e-01,9.983048349056604376e-02,7.373289318520356850e-02,2.518464498510427085e-01
1.001050901350004040e-02,3.734068066072054187e-02,2.075979269399010063e-02,1.183970610690451147e-01,2.201413776687954071e-01,2.300104191928718234e-01,7.598825146183071921e-02,6.294405073069081480e-02,2.244078575085554084e-01
2.104783188754974846e-02,5.650658905782946634e-02,4.219136132580512261e-02,1.305764933039860742e-01,2.271409512336540204e-01,2.015390417860540573e-01,9.775786267964400866e-02,6.496174912605619245e-02,1.582781195994213130e-01
2.057925272210986423e-02,5.458392065534922732e-02,3.796270760556474944e-02,1.357033053461624839e-01,1.886120814692243131e-01,1.997239586525300925e-01,1.009849134849134800e-01,6.816765745337173554e-02,1.936822026107740402e-01
2.002601775329048220e-02,5.533236404448525769e-02,3.320834608713396641e-02,1.307022242628303188e-01,1.918005815733088426e-01,2.005024997449239843e-01,9.813539434751555879e-02,6.984746454443424568e-02,2.004451076420773470e-01
1.529059112229366572e-02,4.582647366404705297e-02,3.227668540780086887e-02,1.401456320732250294e-01,2.202950434359436382e-01,2.154479752327110587e-01,9.397229211319231557e-02,6.174867207156835291e-02,1.749966348792180437e-01
8.924485125858123633e-03,3.232265446224256294e-02,1.993317037653422052e-02,1.317674745163303629e-01,2.523091325150821906e-01,2.565672456833784087e-01,8.189749323902642542e-02,5.470537757437071019e-02,1.615729665071770349e-01
3.925479246345526391e-02,6.060677162767779541e-02,5.073441422839578691e-02,1.108543138037025727e-01,1.977345784743893553e-01,1.596060442525634171e-01,8.664562753701400555e-02,7.419812759567329108e-02,2.203653300171285190e-01
9.001748842996580915e-03,3.790775440963436993e-02,1.420306472527611656e-02,1.254710753666331002e-01,1.695925575608071001e-01,2.449349564236070198e-01,8.178291559436247360e-02,7.020040257750882751e-02,2.469055244991744114e-01
4.347018691211497476e-02,7.550765007468410173e-02,6.053045900448104921e-02,1.244600540955149159e-01,1.833353518226958911e-01,1.441120665294093883e-01,8.897501110169149519e-02,7.764724879899882748e-02,2.019619716604093562e-01
5.082872928176795924e-02,8.354260840448685110e-02,5.696467436798928474e-02,1.029800770132261872e-01,1.658044533735141546e-01,1.393520843797086961e-01,8.004352921479992999e-02,8.165076176125900254e-02,2.388330822032479483e-01
4.066582743603701366e-02,7.678109689711486163e-02,5.366256124115405257e-02,1.057685764833968395e-01,1.762469379422972326e-01,1.297802123026673971e-01,7.622822536744693067e-02,7.468869080021774132e-02,2.661778715296679310e-01
1.092819796429544132e-01,9.820470114846940879e-02,5.756995683988949675e-02,6.334930697390174503e-02,7.030131204599676664e-02,7.067592074775254363e-02,6.960092347530062729e-02,1.011145944040631739e-01,3.599013047216718109e-01
3.897590243572707919e-02,7.414674842085977602e-02,5.637979767793899893e-02,1.277496429035190340e-01,1.629231571064423123e-01,1.511625424913683180e-01,1.010712005023364640e-01,7.278560158527712376e-02,2.148054068765308799e-01
6.131116406154419468e-02,7.299780365746377786e-02,6.069362478080268797e-02,9.947043093755279786e-02,1.599834546079499376e-01,1.227504966530536118e-01,8.110155025662835193e-02,7.887607850905044293e-02,2.628153965359542044e-01
5.150773870976933788e-02,8.571489633131892938e-02,4.013092568602823901e-02,7.638427664270855399e-02,6.955742164296063734e-02,9.113670588080567680e-02,7.960645575641202287e-02,8.466604415042973397e-02,4.212955351995668618e-01
2.087791917094904137e-02,5.382551826364059822e-02,3.966057095502330265e-02,1.298467742279975634e-01,2.210261470574415021e-01,2.147766543214622847e-01,9.585260936612287341e-02,6.028218830494790764e-02,1.638516183324149056e-01
1.659571448843479360e-02,5.337428287619858797e-02,2.993979200875752575e-02,1.268929027549717259e-01,1.769364876644570206e-01,2.076476312108496147e-01,9.758458513247784960e-02,6.980883455979242092e-02,2.212197693040604818e-01
1.031246746679754245e-01,8.383051502848049008e-02,4.111125983432234454e-02,3.850443938785526321e-02,3.856630824372760113e-02,4.333794375288151091e-02,4.786269873139100545e-02,8.560389059920581190e-02,5.180582697541605830e-01
1.016499353054031163e-01,7.933728937075208709e-02,3.373815791430568450e-02,3.310697660583887536e-02,3.330924017311381879e-02,3.684290367197608218e-02,3.915168280313508636e-02,7.858891417183479222e-02,5.642748999836404433e-01
2.873690010306817477e-02,8.035583975670933243e-02,4.016038358104767614e-02,1.212561419467100277e-01,1.237474275383224631e-01,1.705716040960265079e-01,1.109006755434272240e-01,8.791115546097268141e-02,2.363598719737159126e-01
8.062363883772804413e-03,3.693465432656033165e-02,2.240996148384397091e-02,1.437605639371484778e-01,2.250379725148183296e-01,2.522502627599181313e-01,9.205871984026832433e-02,5.822323225999887636e-02,1.612622689936706877e-01
2.163378906249999872e-02,6.553789062499999762e-02,2.568828125000000018e-02,1.159359375000000025e-01,1.156019531250000038e-01,1.853144531250000004e-01,1.018015624999999980e-01,7.978613281249999356e-02,2.887000000000000122e-01
1.042119261102552978e-02,3.293241695303551070e-02,2.230056220457926966e-02,1.042283840897420683e-01,2.108629247804505447e-01,2.581170754828771008e-01,7.163500151413411399e-02,4.959776698134323730e-02,2.399046753828125988e-01
2.269140625000000064e-02,6.857460937499999798e-02,2.584589843750000060e-02,1.176197265624999988e-01,1.134203124999999951e-01,1.870656250000000131e-01,1.041398437500000024e-01,8.346230468750000242e-02,2.771802734375000132e-01
2.159350565889535389e-02,6.114998750401656746e-02,3.252919754784701356e-02,1.262583927855122079e-01,1.399334877654871412e-01,1.880740014239120628e-01,1.033033237215768840e-01,7.207964141777957467e-02,2.550784621749731529e-01
1.483299250170415882e-02,4.484702674525842953e-02,2.479810738201210923e-02,1.265936886001844397e-01,2.026352299611050845e-01,2.242800433056658382e-01,9.558041621556598311e-02,6.594971731023697992e-02,2.004827779782669683e-01
1.184863457209358456e-02,3.424382237287514064e-02,2.440179907295476208e-02,1.175571609124961558e-01,2.050044548909812636e-01,2.542863998214986987e-01,7.275455919503252822e-02,6.071489156199328524e-02,2.191882776000745880e-01
2.068288219639898701e-02,3.933954476444475462e-02,3.104182180812681616e-02,9.884621656881931173e-02,1.665411103221746958e-01,1.530483132154547010e-01,6.935815452378066293e-02,5.301472328536215028e-02,3.681272333154379517e-01
1.961421009184374439e-02,4.123118819597180323e-02,2.808782016867845607e-02,1.219199008249196164e-01,1.878353581097852998e-01,2.241860846047717126e-01,8.529605320125382972e-02,7.083488474793481204e-02,2.209945000548406979e-01
3.247823827087827769e-02,5.072939836757422993e-02,4.615940173289374143e-02,1.231905821108910809e-01,1.830847778956161132e-01,1.753952686199821420e-01,8.862142121956854968e-02,7.144555444867976834e-02,2.288953573339161107e-01
5.180082508845751388e-02,8.254129305061264077e-02,4.940822307260469420e-02,1.026220507722972186e-01,1.107596273195955994e-01,1.342537893809776506e-01,9.658814076977353946e-02,8.896328304860399994e-02,2.830627674970771501e-01
5.042230719643694264e-02,7.259190889201437569e-02,5.541271097046413657e-02,1.032412290982966108e-01,1.256605035943116067e-01,1.241356071261134619e-01,8.908679578840443536e-02,7.700910298484138494e-02,3.024398343491170316e-01
5.289628268807693157e-02,8.253263542608306469e-02,5.141436379954444913e-02,1.024885221149764991e-01,1.151093355624892706e-01,1.309062102081085532e-01,9.524012027073876230e-02,8.692371621030531292e-02,2.824888137196771565e-01
4.286909453779395168e-02,7.252534212285847992e-02,4.489612837544981055e-02,1.056674965644918002e-01,1.189028549157166575e-01,1.426567482116877783e-01,9.050220578106152325e-02,8.152553363774120432e-02,3.004545958531987804e-01
5.867448186082939443e-02,8.257251831644789319e-02,5.352054167471470558e-02,9.399367358224475222e-02,1.051065780456634513e-01,1.132441346354835093e-01,9.008133587695368871e-02,8.444120612056442432e-02,3.183655298870982087e-01
5.177227246666296634e-02,8.027474153396585432e-02,5.083874308753629639e-02,1.042718563317242830e-01,1.223450590911612929e-01,1.373957350792505971e-01,9.419075625589524992e-02,8.568819471416153077e-02,2.732226414396419223e-01
5.323592151295747366e-02,7.909661989723835995e-02,5.281471786513797922e-02,9.782247509510989814e-02,1.117726796312998733e-01,1.207490643477107661e-01,9.105345368153840158e-02,8.204429193707714341e-02,3.114107760319301255e-01
4.702180699521125301e-02,6.954200006061708739e-02,4.619211068679153487e-02,8.357485451900345530e-02,9.678511623325453117e-02,1.031361762744741478e-01,7.864308662181002108e-02,7.125727404982723501e-02,4.038475745590107135e-01
5.534768783367970818e-02,7.729160393916473248e-02,5.227755909848646326e-02,8.890246454825183331e-02,1.036821349626572408e-01,1.059476687400400935e-01,8.419055819521042983e-02,7.852764171519632797e-02,3.538326809673131845e-01
4.530106074277628209e-02,7.427186083711009856e-02,4.878731056333695387e-02,1.040485357750753626e-01,1.240563413858868369e-01,1.380654261427721741e-01,9.276724924635482150e-02,7.872355833316244111e-02,2.939786569735249877e-01
6.492949798283595420e-02,8.213749326444275134e-02,6.234227968199252540e-02,9.471817664166071182e-02,1.102886194241369244e-01,1.069861263444044919e-01,8.742657764903256912e-02,8.376549178166475818e-02,3.074057372298293345e-01
7.183908045977011048e-02,8.622255241868911901e-02,6.266189589702424179e-02,8.857093246343643311e-02,1.002651534559614727e-01,9.878852054903701496e-02,8.549811275640040176e-02,8.785716725589656773e-02,3.182965847437846385e-01
5.106770244842160494e-02,8.033722571883089580e-02,4.932278533408212401e-02,1.044091949496689653e-01,1.157045896438232274e-01,1.384424901720808787e-01,9.462714317997229785e-02,8.757811433723913797e-02,2.785107542158808402e-01
6.163348217553620001e-02,8.185467144913745330e-02,6.129309713783764185e-02,9.872264109508820107e-02,1.193275260473855015e-01,1.143266720347461129e-01,9.031976673254764332e-02,8.338457409169655610e-02,2.891375692360246830e-01
5.422801922521696544e-02,7.675735806117423010e-02,5.327588695844160532e-02,9.625855539138261641e-02,1.101153173349637415e-01,1.165150897573071082e-01,8.938091234863537737e-02,7.953011158098537148e-02,3.239387493418929842e-01
4.618760186700374831e-02,6.590448100496801298e-02,4.994177861829963982e-02,9.326853040413640716e-02,1.125971309025702305e-01,1.145487312148262826e-01,8.038061922073171106e-02,6.984075268079657783e-02,3.673303740866674105e-01
5.555162265090882873e-02,7.139926192489462475e-02,5.473095654795849530e-02,8.728360830891654376e-02,1.065135455790874319e-01,1.020968936608131900e-01,7.884621687347190266e-02,7.336047037539575322e-02,3.702174240785532366e-01
